class:method:signature:line,sbfl_score
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/String;Ljava/lang/String;)I:1574,0.05
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/String;Ljava/lang/String;)I:1573,0.05
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/String;Ljava/lang/String;)I:1570,0.05
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;Ljava/lang/String;)Z:1498,0.03333333333333333
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;Ljava/lang/String;)Z:1501,0.03333333333333333
org.apache.commons.lang3.StringUtils:containsNone:(Ljava/lang/CharSequence;[C)Z:1689,0.03333333333333333
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1462,0.02857142857142857
org.apache.commons.lang3.ArrayUtils:isEmpty:([C)Z:3279,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1467,0.025
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1542,0.025
org.apache.commons.lang3.ArrayUtils:isEmpty:([C)Z:3282,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1449,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1455,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1453,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1444,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1447,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1448,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1450,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1451,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1452,0.025
org.apache.commons.lang3.StringUtils:containsAny:(Ljava/lang/CharSequence;[C)Z:1454,0.025
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1532,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1539,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1538,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1537,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1536,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1535,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1533,0.014285714285714285
org.apache.commons.lang3.StringUtils:indexOfAnyBut:(Ljava/lang/CharSequence;[C)I:1529,0.014285714285714285
org.apache.commons.lang3.StringUtils:isEmpty:(Ljava/lang/CharSequence;)Z:194,0.006060606060606061
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:60,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:92,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:64,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:68,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:72,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:76,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:80,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:84,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:88,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:96,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:128,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:100,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:104,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:108,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:112,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:116,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:120,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:124,0.0014749262536873156
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:56,0.0014749262536873156
