class:method:signature:line,sbfl_score
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:250,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:266,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:140,0.04
org.apache.commons.lang3.text.translate.AggregateTranslator:<init>:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)V:40,0.04
org.apache.commons.lang3.text.translate.EntityArrays:APOS_UNESCAPE:()[[Ljava/lang/String;:386,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper:<clinit>:()V:150,0.04
org.apache.commons.lang3.text.translate.EntityArrays:BASIC_ESCAPE:()[[Ljava/lang/String;:358,0.04
org.apache.commons.lang3.text.translate.EntityArrays:BASIC_UNESCAPE:()[[Ljava/lang/String;:370,0.04
org.apache.commons.lang3.text.translate.EntityArrays:HTML40_EXTENDED_UNESCAPE:()[[Ljava/lang/String;:349,0.04
org.apache.commons.lang3.text.translate.EntityArrays:ISO8859_1_UNESCAPE:()[[Ljava/lang/String;:138,0.04
org.apache.commons.lang3.text.translate.EntityArrays:JAVA_CTRL_CHARS_ESCAPE:()[[Ljava/lang/String;:395,0.04
org.apache.commons.lang3.text.translate.EntityArrays:JAVA_CTRL_CHARS_UNESCAPE:()[[Ljava/lang/String;:408,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:124,0.04
org.apache.commons.lang3.text.translate.AggregateTranslator:<init>:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)V:41,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:109,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:94,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper:<init>:()V:145,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:72,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper:<clinit>:()V:149,0.04
org.apache.commons.lang3.StringEscapeUtils:<clinit>:()V:52,0.04
org.apache.commons.lang3.text.translate.AggregateTranslator:<init>:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)V:42,0.04
org.apache.commons.lang3.text.translate.CharSequenceTranslator:with:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;:111,0.04
org.apache.commons.lang3.text.translate.CharSequenceTranslator:with:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;:110,0.04
org.apache.commons.lang3.text.translate.CharSequenceTranslator:with:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;:109,0.04
org.apache.commons.lang3.text.translate.CharSequenceTranslator:with:([Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;)Lorg/apache/commons/lang3/text/translate/CharSequenceTranslator;:108,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper:<init>:()V:268,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper:<clinit>:()V:273,0.04
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper:<clinit>:()V:272,0.04
org.apache.commons.lang3.text.translate.OctalUnescaper:<init>:()V:34,0.038461538461538464
org.apache.commons.lang3.text.translate.EntityArrays:ISO8859_1_ESCAPE:()[[Ljava/lang/String;:34,0.038461538461538464
org.apache.commons.lang3.text.translate.EntityArrays:HTML40_EXTENDED_ESCAPE:()[[Ljava/lang/String;:147,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:58,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:57,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:56,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:52,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:51,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:49,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:48,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:47,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:46,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:45,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:40,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:41,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:42,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:44,0.038461538461538464
org.apache.commons.lang3.text.translate.LookupTranslator:<init>:([[Ljava/lang/CharSequence;)V:43,0.038461538461538464
org.apache.commons.lang3.text.translate.OctalUnescaper:<clinit>:()V:36,0.038461538461538464
org.apache.commons.lang3.text.translate.UnicodeEscaper:outsideOf:(II)Lorg/apache/commons/lang3/text/translate/UnicodeEscaper;:85,0.037037037037037035
org.apache.commons.lang3.text.translate.NumericEntityUnescaper$OPTION:<clinit>:()V:35,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:invert:([[Ljava/lang/String;)[[Ljava/lang/String;:418,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:invert:([[Ljava/lang/String;)[[Ljava/lang/String;:422,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:35,0.03571428571428571
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:<init>:([Lorg/apache/commons/lang3/text/translate/NumericEntityUnescaper$OPTION;)V:56,0.03571428571428571
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:<init>:([Lorg/apache/commons/lang3/text/translate/NumericEntityUnescaper$OPTION;)V:57,0.03571428571428571
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:<init>:([Lorg/apache/commons/lang3/text/translate/NumericEntityUnescaper$OPTION;)V:60,0.03571428571428571
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:<init>:([Lorg/apache/commons/lang3/text/translate/NumericEntityUnescaper$OPTION;)V:62,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeEscaper:<init>:(IIZ)V:51,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeEscaper:<init>:(IIZ)V:52,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeEscaper:<init>:(IIZ)V:53,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeEscaper:<init>:(IIZ)V:54,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeEscaper:<init>:(IIZ)V:55,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:invert:([[Ljava/lang/String;)[[Ljava/lang/String;:420,0.03571428571428571
org.apache.commons.lang3.text.translate.UnicodeUnescaper:<init>:()V:30,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:139,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:396,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:359,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:350,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:387,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:148,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:378,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:371,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:invert:([[Ljava/lang/String;)[[Ljava/lang/String;:417,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:invert:([[Ljava/lang/String;)[[Ljava/lang/String;:419,0.03571428571428571
org.apache.commons.lang3.text.translate.EntityArrays:<clinit>:()V:409,0.03571428571428571
org.apache.commons.lang3.ArrayUtils:clone:([Ljava/lang/Object;)[Ljava/lang/Object;:323,0.034482758620689655
org.apache.commons.lang3.ArrayUtils:clone:([Ljava/lang/Object;)[Ljava/lang/Object;:320,0.034482758620689655
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:94,0.03225806451612903
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:95,0.03225806451612903
org.apache.commons.lang3.text.translate.CodePointTranslator:<init>:()V:29,0.03125
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:59,0.027777777777777776
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:58,0.027777777777777776
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:54,0.027777777777777776
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:79,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:76,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:82,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:84,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:85,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:86,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:83,0.02631578947368421
org.apache.commons.lang3.text.translate.CharSequenceTranslator:<init>:()V:32,0.025
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:49,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:53,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:93,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:121,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:117,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:113,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:109,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:105,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:101,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:97,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:89,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:57,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:85,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:81,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:77,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:69,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:65,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:61,0.002551020408163265
org.apache.commons.lang3.ArrayUtils:<clinit>:()V:73,0.002551020408163265
org.apache.commons.lang3.StringUtils:<clinit>:()V:159,0.0024937655860349127
